"","entrez_id","symbol","n_exons","length","source","Symbol"
"83889","83889","WDR87",18,26496,"IGIS","WDR87"
"83890","83890","SPATA9",50,13094,"IGIS","SPATA9"
"83891","83891","SNX25",48,10035,"IGIS","SNX25"
"83892","83892","KCTD10",11,6099,"IGIS","KCTD10"
"83893","83893","SPATA16",13,2414,"IGIS","SPATA16"
"83894","83894","TTC29",62,8086,"IGIS","TTC29"
"83895","83895","KRTAP1-5",1,1177,"IGIS","KRTAP1-5"
"83896","83896","KRTAP3-1",1,594,"IGIS","KRTAP3-1"
"83897","83897","KRTAP3-2",1,694,"IGIS","KRTAP3-2"
"83899","83899","KRTAP9-2",1,1005,"IGIS","KRTAP9-2"
"839","839","CASP6",9,3255,"IGIS","CASP6"
"8390","8390","OR1G1",3,1948,"IGIS","OR1G1"
"83900","83900","KRTAP9-3",1,992,"IGIS","KRTAP9-3"
"83901","83901","KRTAP9-8",1,987,"IGIS","KRTAP9-8"
"83902","83902","KRTAP17-1",1,779,"IGIS","KRTAP17-1"
"83903","83903","GSG2",1,2797,"IGIS","GSG2"
"8392","8392","OR3A3",1,966,"IGIS","OR3A3"
"83930","83930","STARD3NL",36,6786,"IGIS","STARD3NL"
"83931","83931","STK40",13,3995,"IGIS","STK40"
"83932","83932","SPRTN",9,8938,"IGIS","SPRTN"
"83933","83933","HDAC10",20,2707,"IGIS","HDAC10"
"83935","83935","TMEM133",1,1856,"IGIS","TMEM133"
"83937","83937","RASSF4",22,6734,"IGIS","RASSF4"
"83938","83938","C10orf11",9,1460,"IGIS","C10orf11"
"83939","83939","EIF2A",14,3879,"IGIS","EIF2A"
"8394","8394","PIP5K1A",29,6736,"IGIS","PIP5K1A"
"83940","83940","TATDN1",42,3590,"IGIS","TATDN1"
"83941","83941","TM2D1",20,2911,"IGIS","TM2D1"
"83942","83942","TSSK1B",1,2478,"IGIS","TSSK1B"
"83943","83943","IMMP2L",16,3559,"IGIS","IMMP2L"
"8395","8395","PIP5K1B",21,4535,"IGIS","PIP5K1B"
"83953","83953","FCAMR",14,4675,"IGIS","FCAMR"
"83955","83955","NACAP1",1,703,"IGIS","NACAP1"
"83956","83956","RACGAP1P",1,2794,"IGIS","RACGAP1P"
"83957","83957","FRMD8P1",1,1800,"IGIS","FRMD8P1"
"83959","83959","SLC4A11",46,8398,"IGIS","SLC4A11"
"8396","8396","PIP4K2B",44,25820,"IGIS","PIP4K2B"
"8398","8398","PLA2G6",44,6963,"IGIS","PLA2G6"
"83982","83982","IFI27L2",4,467,"IGIS","IFI27L2"
"83983","83983","TSSK6",1,1442,"IGIS","TSSK6"
"83985","83985","SPNS1",19,3770,"IGIS","SPNS1"
"83986","83986","ITFG3",36,8144,"IGIS","ITFG3"
"83987","83987","CCDC8",1,3334,"IGIS","CCDC8"
"83988","83988","NCALD",13,4693,"IGIS","NCALD"
"83989","83989","FAM172A",34,15831,"IGIS","FAM172A"
"8399","8399","PLA2G10",11,2109,"IGIS","PLA2G10"
"83990","83990","BRIP1",20,8166,"IGIS","BRIP1"
"83992","83992","CTTNBP2",27,7443,"IGIS","CTTNBP2"
"83998","83998","REG4",10,3013,"IGIS","REG4"
"83999","83999","KREMEN1",12,7795,"IGIS","KREMEN1"
"840","840","CASP7",24,7528,"IGIS","CASP7"
"84000","84000","TMPRSS13",15,4848,"IGIS","TMPRSS13"
"84002","84002","B3GNT5",8,5546,"IGIS","B3GNT5"
"8402","8402","SLC25A11",9,2132,"IGIS","SLC25A11"
"8403","8403","SOX14",1,2043,"IGIS","SOX14"
"84033","84033","OBSCN",130,32284,"IGIS","OBSCN"
"84034","84034","EMILIN2",8,4009,"IGIS","EMILIN2"
"8404","8404","SPARCL1",34,8696,"IGIS","SPARCL1"
"8405","8405","SPOP",16,5421,"IGIS","SPOP"
"84054","84054","PCDHB19P",1,4632,"IGIS","PCDHB19P"
"84056","84056","KATNAL1",15,8158,"IGIS","KATNAL1"
"84057","84057","MND1",29,3433,"IGIS","MND1"
"84058","84058","WDR54",16,2421,"IGIS","WDR54"
"84059","84059","GPR98",180,38583,"IGIS","GPR98"
"8406","8406","SRPX",11,2463,"IGIS","SRPX"
"84060","84060","RBM48",11,6134,"IGIS","RBM48"
"84061","84061","MAGT1",10,4022,"IGIS","MAGT1"
"84062","84062","DTNBP1",32,6584,"IGIS","DTNBP1"
"84063","84063","KIRREL2",17,3714,"IGIS","KIRREL2"
"84064","84064","HDHD2",14,3989,"IGIS","HDHD2"
"84065","84065","TMEM222",18,4800,"IGIS","TMEM222"
"84066","84066","TEX35",12,1543,"IGIS","TEX35"
"84067","84067","FAM160A2",19,4938,"IGIS","FAM160A2"
"84068","84068","SLC10A7",26,8838,"IGIS","SLC10A7"
"84069","84069","PLEKHN1",19,2997,"IGIS","PLEKHN1"
"8407","8407","TAGLN2",7,1754,"IGIS","TAGLN2"
"84070","84070","FAM186B",25,10040,"IGIS","FAM186B"
"84071","84071","ARMC2",30,6132,"IGIS","ARMC2"
"84072","84072","HORMAD1",21,3048,"IGIS","HORMAD1"
"84073","84073","MYCBPAP",25,4836,"IGIS","MYCBPAP"
"84074","84074","QRICH2",22,7384,"IGIS","QRICH2"
"84075","84075","FSCB",1,3148,"IGIS","FSCB"
"84076","84076","TKTL2",1,2801,"IGIS","TKTL2"
"84077","84077","C3orf20",37,6674,"IGIS","C3orf20"
"84078","84078","KBTBD7",1,2992,"IGIS","KBTBD7"
"84079","84079","ANKRD27",34,6129,"IGIS","ANKRD27"
"8408","8408","ULK1",28,5222,"IGIS","ULK1"
"84080","84080","ENKD1",7,1538,"IGIS","ENKD1"
"84081","84081","NSRP1",8,2572,"IGIS","NSRP1"
"84083","84083","ZRANB3",32,8739,"IGIS","ZRANB3"
"84084","84084","RAB6C",1,3077,"IGIS","RAB6C"
"84085","84085","FBXO30",5,4530,"IGIS","FBXO30"
"8409","8409","UXT",17,1965,"IGIS","UXT"
"841","841","CASP8",78,16094,"IGIS","CASP8"
"84100","84100","ARL6",27,7596,"IGIS","ARL6"
"84101","84101","USP44",23,12098,"IGIS","USP44"
"84102","84102","SLC41A2",16,6988,"IGIS","SLC41A2"
"84103","84103","C4orf17",9,1636,"IGIS","C4orf17"
"84105","84105","PCBD2",4,2378,"IGIS","PCBD2"
"84106","84106","PRAM1",12,2602,"IGIS","PRAM1"
"84107","84107","ZIC4",13,9136,"IGIS","ZIC4"
"84108","84108","PCGF6",29,5472,"IGIS","PCGF6"
"84109","84109","QRFPR",6,2347,"IGIS","QRFPR"
"8411","8411","EEA1",31,12078,"IGIS","EEA1"
"8412","8412","BCAR3",17,4026,"IGIS","BCAR3"
"84124","84124","ZNF394",7,5066,"IGIS","ZNF394"
"84125","84125","LRRIQ1",35,7558,"IGIS","LRRIQ1"
"84126","84126","ATRIP",17,3350,"IGIS","ATRIP"
"84128","84128","WDR75",21,2674,"IGIS","WDR75"
"84129","84129","ACAD11",20,3556,"IGIS","ACAD11"
"84131","84131","CEP78",23,6822,"IGIS","CEP78"
"84132","84132","USP42",39,11042,"IGIS","USP42"
"84133","84133","ZNRF3",13,6860,"IGIS","ZNRF3"
"84134","84134","TOMM40L",16,3782,"IGIS","TOMM40L"
"84135","84135","UTP15",17,5621,"IGIS","UTP15"
"84138","84138","SLC7A6OS",5,1629,"IGIS","SLC7A6OS"
"84140","84140","FAM161A",18,10266,"IGIS","FAM161A"
"84141","84141","EVA1A",5,2102,"IGIS","EVA1A"
"84142","84142","FAM175A",16,5281,"IGIS","FAM175A"
"84144","84144","SYDE2",15,8725,"IGIS","SYDE2"
"84146","84146","ZNF644",16,10846,"IGIS","ZNF644"
"84148","84148","KAT8",12,2177,"IGIS","KAT8"
"84152","84152","PPP1R1B",11,2710,"IGIS","PPP1R1B"
"84153","84153","RNASEH2C",4,2785,"IGIS","RNASEH2C"
"84154","84154","RPF2",12,3938,"IGIS","RPF2"
"84159","84159","ARID5B",11,8214,"IGIS","ARID5B"
"8416","8416","ANXA9",16,2187,"IGIS","ANXA9"
"84162","84162","KIAA1109",180,32710,"IGIS","KIAA1109"
"84163","84163","GTF2IRD2",19,6039,"IGIS","GTF2IRD2"
"84164","84164","ASCC2",28,4029,"IGIS","ASCC2"
"84166","84166","NLRC5",107,15656,"IGIS","NLRC5"
"84167","84167","C19orf44",31,9127,"IGIS","C19orf44"
"84168","84168","ANTXR1",20,7125,"IGIS","ANTXR1"
"8417","8417","STX7",10,4270,"IGIS","STX7"
"84171","84171","LOXL4",20,5520,"IGIS","LOXL4"
"84172","84172","POLR1B",21,6184,"IGIS","POLR1B"
"84173","84173","ELMOD3",34,9031,"IGIS","ELMOD3"
"84174","84174","SLA2",12,5139,"IGIS","SLA2"
"84176","84176","MYH16",16,2268,"IGIS","MYH16"
"84179","84179","MFSD7",47,10120,"IGIS","MFSD7"
"8418","8418","CMAHP",15,3528,"IGIS","CMAHP"
"84181","84181","CHD6",45,12127,"IGIS","CHD6"
"84182","84182","FAM188B",18,2733,"IGIS","FAM188B"
"84186","84186","ZCCHC7",24,6111,"IGIS","ZCCHC7"
"84187","84187","TMEM164",15,11254,"IGIS","TMEM164"
"84188","84188","FAR1",12,5275,"IGIS","FAR1"
"84189","84189","SLITRK6",2,4181,"IGIS","SLITRK6"
"8419","8419","BFSP2",7,1577,"IGIS","BFSP2"
"84190","84190","METTL25",17,3159,"IGIS","METTL25"
"84191","84191","FAM96A",16,6332,"IGIS","FAM96A"
"84193","84193","SETD3",16,3575,"IGIS","SETD3"
"84196","84196","USP48",66,12232,"IGIS","USP48"
"84197","84197","POMK",5,1623,"IGIS","POMK"
"842","842","CASP9",27,11555,"IGIS","CASP9"
"8420","8420","SNHG3",4,2346,"IGIS","SNHG3"
"84203","84203","TXNDC2",11,11995,"IGIS","TXNDC2"
"84206","84206","MEX3B",2,3530,"IGIS","MEX3B"
"84210","84210","ANKRD20A1",18,5210,"IGIS","ANKRD20A1"
"84214","84214","DKFZP434F142",6,7899,"IGIS","DKFZP434F142"
"84215","84215","ZNF541",29,10725,"IGIS","ZNF541"
"84216","84216","TMEM117",13,5579,"IGIS","TMEM117"
"84217","84217","ZMYND12",10,2297,"IGIS","ZMYND12"
"84218","84218","TBC1D3F",14,2080,"IGIS","TBC1D3F"
"84219","84219","WDR24",9,3165,"IGIS","WDR24"
"84220","84220","RGPD5",34,11529,"IGIS","RGPD5"
"84221","84221","SPATC1L",13,4858,"IGIS","SPATC1L"
"84222","84222","TMEM191A",8,1958,"IGIS","TMEM191A"
"84223","84223","IQCG",16,2794,"IGIS","IQCG"
"84224","84224","NBPF3",43,9803,"IGIS","NBPF3"
"84225","84225","ZMYND15",15,2507,"IGIS","ZMYND15"
"84226","84226","C2orf16",1,6201,"IGIS","C2orf16"
"84229","84229","CCDC135",20,3331,"IGIS","CCDC135"
"84230","84230","LRRC8C",6,14191,"IGIS","LRRC8C"
"84231","84231","TRAF7",23,3889,"IGIS","TRAF7"
"84232","84232","MAF1",8,1775,"IGIS","MAF1"
"84233","84233","TMEM126A",6,1012,"IGIS","TMEM126A"
"84236","84236","RHBDD1",13,6874,"IGIS","RHBDD1"
"84239","84239","ATP13A4",58,9447,"IGIS","ATP13A4"
"8424","8424","BBOX1",15,3382,"IGIS","BBOX1"
"84240","84240","ZCCHC9",9,2090,"IGIS","ZCCHC9"
"84243","84243","ZDHHC18",8,3139,"IGIS","ZDHHC18"
"84245","84245","MRI1",14,5378,"IGIS","MRI1"
"84246","84246","MED10",4,1028,"IGIS","MED10"
"84247","84247","LDOC1L",2,5324,"IGIS","LDOC1L"
"84248","84248","FYTTD1",20,7800,"IGIS","FYTTD1"
"84249","84249","PSD2",19,6895,"IGIS","PSD2"
"8425","8425","LTBP4",37,5642,"IGIS","LTBP4"
"84250","84250","ANKRD32",25,7768,"IGIS","ANKRD32"
"84251","84251","SGIP1",36,14720,"IGIS","SGIP1"
"84253","84253","GARNL3",62,8517,"IGIS","GARNL3"
"84254","84254","CAMKK1",33,5999,"IGIS","CAMKK1"
"84255","84255","SLC37A3",16,5103,"IGIS","SLC37A3"
"84256","84256","FLYWCH1",18,7368,"IGIS","FLYWCH1"
"84258","84258","SYT3",52,13650,"IGIS","SYT3"
"84259","84259","DCUN1D5",13,14545,"IGIS","DCUN1D5"
"84260","84260","TCHP",15,3885,"IGIS","TCHP"
"84261","84261","FBXW9",12,2714,"IGIS","FBXW9"
"84262","84262","PSMG3",5,1670,"IGIS","PSMG3"
"84263","84263","HSDL2",23,6768,"IGIS","HSDL2"
"84264","84264","HAGHL",45,8671,"IGIS","HAGHL"
"84265","84265","POLR3GL",9,1256,"IGIS","POLR3GL"
"84266","84266","ALKBH7",6,1921,"IGIS","ALKBH7"
"84267","84267","C9orf64",6,3257,"IGIS","C9orf64"
"84268","84268","RPAIN",18,7506,"IGIS","RPAIN"
"84269","84269","CHCHD5",6,1211,"IGIS","CHCHD5"
"8427","8427","ZNF282",11,6554,"IGIS","ZNF282"
"84270","84270","C9orf89",14,3791,"IGIS","C9orf89"
"84271","84271","POLDIP3",19,7009,"IGIS","POLDIP3"
"84272","84272","YIPF4",8,3207,"IGIS","YIPF4"
"84273","84273","NOA1",7,2272,"IGIS","NOA1"
"84274","84274","COQ5",10,1961,"IGIS","COQ5"
"84275","84275","SLC25A33",9,1615,"IGIS","SLC25A33"
"84276","84276","NICN1",6,3227,"IGIS","NICN1"
"84277","84277","DNAJC30",1,2534,"IGIS","DNAJC30"
"84278","84278","HIATL2",5,786,"IGIS","HIATL2"
"84279","84279","PRADC1",5,1083,"IGIS","PRADC1"
"8428","8428","STK24",15,6462,"IGIS","STK24"
"84280","84280","BTBD10",35,10014,"IGIS","BTBD10"
"84281","84281","C2orf88",9,4994,"IGIS","C2orf88"
"84282","84282","RNF135",12,7055,"IGIS","RNF135"
"84283","84283","TMEM79",8,4427,"IGIS","TMEM79"
"84284","84284","NTPCR",7,1756,"IGIS","NTPCR"
"84285","84285","EIF1AD",10,3509,"IGIS","EIF1AD"
"84286","84286","TMEM175",91,15430,"IGIS","TMEM175"
"84287","84287","ZDHHC16",27,4153,"IGIS","ZDHHC16"
"84288","84288","EFCAB2",33,16714,"IGIS","EFCAB2"
"84289","84289","ING5",23,16686,"IGIS","ING5"
"84290","84290","CAPNS2",1,1009,"IGIS","CAPNS2"
"84292","84292","WDR83",23,3080,"IGIS","WDR83"
"84293","84293","FAM213A",11,2779,"IGIS","FAM213A"
"84294","84294","UTP23",5,4657,"IGIS","UTP23"
"84295","84295","PHF6",14,8471,"IGIS","PHF6"
"84296","84296","GINS4",10,4403,"IGIS","GINS4"
"84298","84298","LLPH",3,1217,"IGIS","LLPH"
"84299","84299","MIEN1",6,1493,"IGIS","MIEN1"
"843","843","CASP10",39,17719,"IGIS","CASP10"
"84300","84300","UQCC2",4,1338,"IGIS","UQCC2"
"84301","84301","DDI2",10,2680,"IGIS","DDI2"
"84302","84302","TMEM246",5,6470,"IGIS","TMEM246"
"84303","84303","CHCHD6",10,1350,"IGIS","CHCHD6"
"84304","84304","NUDT22",10,1424,"IGIS","NUDT22"
"84305","84305","WIBG",4,1276,"IGIS","WIBG"
"84306","84306","PDCD2L",7,1158,"IGIS","PDCD2L"
"84307","84307","ZNF397",11,6166,"IGIS","ZNF397"
"84309","84309","NUDT16L1",7,3907,"IGIS","NUDT16L1"
"8431","8431","NR0B2",2,1271,"IGIS","NR0B2"
"84310","84310","C7orf50",14,4028,"IGIS","C7orf50"
"84311","84311","MRPL45",15,3302,"IGIS","MRPL45"
"84312","84312","BRMS1L",14,3277,"IGIS","BRMS1L"
"84313","84313","VPS25",6,1102,"IGIS","VPS25"
"84314","84314","TMEM107",6,1877,"IGIS","TMEM107"
"84315","84315","MON1A",8,2548,"IGIS","MON1A"
"84316","84316","NAA38",5,2086,"IGIS","NAA38"
"84317","84317","CCDC115",16,9295,"IGIS","CCDC115"
"84318","84318","CCDC77",15,2738,"IGIS","CCDC77"
"84319","84319","CMSS1",11,1299,"IGIS","CMSS1"
"84320","84320","ACBD6",8,1616,"IGIS","ACBD6"
"84321","84321","THOC3",6,1601,"IGIS","THOC3"
"84322","84322","C18orf12",3,1611,"IGIS","C18orf12"
"84324","84324","SARNP",23,2125,"IGIS","SARNP"
"84326","84326","C16orf13",14,2115,"IGIS","C16orf13"
"84327","84327","ZBED3",3,1419,"IGIS","ZBED3"
"84328","84328","LZIC",13,3344,"IGIS","LZIC"
"84329","84329","HVCN1",14,3586,"IGIS","HVCN1"
"8433","8433","UTF1",2,1157,"IGIS","UTF1"
"84330","84330","ZNF414",10,2586,"IGIS","ZNF414"
"84331","84331","FAM195A",5,910,"IGIS","FAM195A"
"84332","84332","DYDC2",13,4501,"IGIS","DYDC2"
"84333","84333","PCGF5",21,15367,"IGIS","PCGF5"
"84334","84334","APOPT1",5,1235,"IGIS","APOPT1"
"84335","84335","AKT1S1",10,3910,"IGIS","AKT1S1"
"84336","84336","TMEM101",7,2246,"IGIS","TMEM101"
"84337","84337","ELOF1",4,1019,"IGIS","ELOF1"
"8434","8434","RECK",23,6112,"IGIS","RECK"
"84340","84340","GFM2",46,7943,"IGIS","GFM2"
"84342","84342","COG8",6,2495,"IGIS","COG8"
"84343","84343","HPS3",21,5021,"IGIS","HPS3"
"8435","8435","SOAT2",29,3989,"IGIS","SOAT2"
"8436","8436","SDPR",2,3251,"IGIS","SDPR"
"84364","84364","ARFGAP2",21,5269,"IGIS","ARFGAP2"
"84365","84365","NIFK",7,1738,"IGIS","NIFK"
"84366","84366","PRAC1",2,384,"IGIS","PRAC1"
"8437","8437","RASAL1",51,9332,"IGIS","RASAL1"
"84376","84376","HOOK3",22,14440,"IGIS","HOOK3"
"8438","8438","RAD54L",24,3931,"IGIS","RAD54L"
"8439","8439","NSMAF",32,3783,"IGIS","NSMAF"
"844","844","CASQ1",11,1958,"IGIS","CASQ1"
"8440","8440","NCK2",11,6768,"IGIS","NCK2"
"84417","84417","C2orf40",6,897,"IGIS","C2orf40"
"84418","84418","CYSTM1",3,910,"IGIS","CYSTM1"
"84419","84419","C15orf48",6,1143,"IGIS","C15orf48"
"8443","8443","GNPAT",20,3771,"IGIS","GNPAT"
"84432","84432","PROK1",3,1372,"IGIS","PROK1"
"84433","84433","CARD11",30,5879,"IGIS","CARD11"
"84435","84435","GPR123",23,10227,"IGIS","GPR123"
"84436","84436","ZNF528",25,12270,"IGIS","ZNF528"
"84437","84437","MSANTD4",9,7372,"IGIS","MSANTD4"
"84439","84439","HHIPL1",14,9845,"IGIS","HHIPL1"
"8444","8444","DYRK3",9,3189,"IGIS","DYRK3"
"84440","84440","RAB11FIP4",17,15467,"IGIS","RAB11FIP4"
"84441","84441","MAML2",5,7111,"IGIS","MAML2"
"84443","84443","FRMPD3",17,7380,"IGIS","FRMPD3"
"84444","84444","DOT1L",68,21189,"IGIS","DOT1L"
"84445","84445","LZTS2",8,3454,"IGIS","LZTS2"
"84446","84446","BRSK1",39,5446,"IGIS","BRSK1"
"84447","84447","SYVN1",20,4746,"IGIS","SYVN1"
"84448","84448","ABLIM2",33,6303,"IGIS","ABLIM2"
"84449","84449","ZNF333",33,14362,"IGIS","ZNF333"
"8445","8445","DYRK2",4,6610,"IGIS","DYRK2"
"84450","84450","ZNF512",20,4480,"IGIS","ZNF512"
"84451","84451","KIAA1804",10,5809,"IGIS","KIAA1804"
"84455","84455","EFCAB7",20,5365,"IGIS","EFCAB7"
"84456","84456","L3MBTL3",29,6498,"IGIS","L3MBTL3"
"84457","84457","PHYHIPL",11,6959,"IGIS","PHYHIPL"
"84458","84458","LCOR",19,27786,"IGIS","LCOR"
"8446","8446","DUSP11",19,4591,"IGIS","DUSP11"
"84460","84460","ZMAT1",20,8678,"IGIS","ZMAT1"
"84461","84461","NEURL4",30,5357,"IGIS","NEURL4"
"84464","84464","SLX4",15,7293,"IGIS","SLX4"
"84465","84465","MEGF11",46,11789,"IGIS","MEGF11"
"84466","84466","MEGF10",26,7689,"IGIS","MEGF10"
"84467","84467","FBN3",66,10117,"IGIS","FBN3"
"8447","8447","DOC2B",12,3260,"IGIS","DOC2B"
"8448","8448","DOC2A",34,6161,"IGIS","DOC2A"
"8449","8449","DHX16",21,3559,"IGIS","DHX16"
"84498","84498","FAM120B",87,33621,"IGIS","FAM120B"
"845","845","CASQ2",11,2702,"IGIS","CASQ2"
"8450","8450","CUL4B",26,8740,"IGIS","CUL4B"
"84501","84501","SPIRE2",34,6291,"IGIS","SPIRE2"
"84502","84502","JPH4",7,4404,"IGIS","JPH4"
"84503","84503","ZNF527",14,14626,"IGIS","ZNF527"
"84504","84504","NKX6-2",3,1019,"IGIS","NKX6-2"
"8451","8451","CUL4A",25,4773,"IGIS","CUL4A"
"84513","84513","PPAPDC1B",14,5624,"IGIS","PPAPDC1B"
"84514","84514","GHDC",31,8181,"IGIS","GHDC"
"84515","84515","MCM8",24,4936,"IGIS","MCM8"
"84516","84516","DCTN5",17,22799,"IGIS","DCTN5"
"84517","84517","ACTRT3",2,2005,"IGIS","ACTRT3"
"84518","84518","CNFN",7,745,"IGIS","CNFN"
"84519","84519","ACRBP",10,1886,"IGIS","ACRBP"
"8452","8452","CUL3",19,7551,"IGIS","CUL3"
"84520","84520","C14orf142",2,1176,"IGIS","C14orf142"
"84522","84522","JAGN1",2,1660,"IGIS","JAGN1"
"84524","84524","ZC3H8",17,2536,"IGIS","ZC3H8"
"84525","84525","HOPX",13,4254,"IGIS","HOPX"
"84527","84527","ZNF559",15,6487,"IGIS","ZNF559"
"84528","84528","RHOXF2",8,2092,"IGIS","RHOXF2"
"84529","84529","C15orf41",46,7237,"IGIS","C15orf41"
"8453","8453","CUL2",25,4970,"IGIS","CUL2"
"84530","84530","SRRM4",13,8477,"IGIS","SRRM4"
"84532","84532","ACSS1",23,7989,"IGIS","ACSS1"
"84536","84536","C21orf67",6,2349,"IGIS","C21orf67"
"84539","84539","MCHR2",7,2432,"IGIS","MCHR2"
"8454","8454","CUL1",23,3319,"IGIS","CUL1"
"84541","84541","KBTBD8",6,5864,"IGIS","KBTBD8"
"84542","84542","KIAA1841",71,11553,"IGIS","KIAA1841"
"84545","84545","MRPL43",23,6134,"IGIS","MRPL43"
"84546","84546","SNORD35B",1,88,"IGIS","SNORD35B"
"84547","84547","PGBD1",11,3824,"IGIS","PGBD1"
"84548","84548","TMEM185A",16,6278,"IGIS","TMEM185A"
"84549","84549","MAK16",10,3574,"IGIS","MAK16"
"8455","8455","ATRN",33,9262,"IGIS","ATRN"
"84552","84552","PARD6G",3,3836,"IGIS","PARD6G"
"84553","84553","FAXC",12,11283,"IGIS","FAXC"
"84557","84557","MAP1LC3A",11,2455,"IGIS","MAP1LC3A"
"84559","84559","GOLGA2P2Y",13,1585,"IGIS","GOLGA2P2Y"
"8456","8456","FOXN1",11,3343,"IGIS","FOXN1"
"84560","84560","MT4",3,294,"IGIS","MT4"
"84561","84561","SLC12A8",15,3611,"IGIS","SLC12A8"
"84569","84569","LYZL1",13,2046,"IGIS","LYZL1"
"84570","84570","COL25A1",80,11506,"IGIS","COL25A1"
"84572","84572","GNPTG",11,1245,"IGIS","GNPTG"
"8458","8458","TTF2",75,13958,"IGIS","TTF2"
"8459","8459","TPST2",23,5868,"IGIS","TPST2"
"846","846","CASR",14,9185,"IGIS","CASR"
"8460","8460","TPST1",10,3857,"IGIS","TPST1"
"84612","84612","PARD6B",3,4615,"IGIS","PARD6B"
"84614","84614","ZBTB37",14,7599,"IGIS","ZBTB37"
"84616","84616","KRTAP4-4",1,1079,"IGIS","KRTAP4-4"
"84617","84617","TUBB6",8,3906,"IGIS","TUBB6"
"84618","84618","NT5C1A",6,1107,"IGIS","NT5C1A"
"84619","84619","ZGPAT",12,2605,"IGIS","ZGPAT"
"8462","8462","KLF11",7,4375,"IGIS","KLF11"
"84620","84620","ST6GAL2",10,7249,"IGIS","ST6GAL2"
"84622","84622","ZNF594",4,10050,"IGIS","ZNF594"
"84623","84623","KIRREL3",35,9634,"IGIS","KIRREL3"
"84624","84624","FNDC1",24,6739,"IGIS","FNDC1"
"84626","84626","KRBA1",34,7787,"IGIS","KRBA1"
"84627","84627","ZNF469",2,13203,"IGIS","ZNF469"
"84628","84628","NTNG2",13,4511,"IGIS","NTNG2"
"84629","84629","TNRC18",34,11605,"IGIS","TNRC18"
"8463","8463","TEAD2",33,4787,"IGIS","TEAD2"
"84630","84630","TTBK1",18,10469,"IGIS","TTBK1"
"84631","84631","SLITRK2",10,9405,"IGIS","SLITRK2"
"84632","84632","AFAP1L2",37,9673,"IGIS","AFAP1L2"
"84634","84634","KISS1R",5,1625,"IGIS","KISS1R"
"84636","84636","GPR174",1,1258,"IGIS","GPR174"
"84639","84639","IL1F10",6,1473,"IGIS","IL1F10"
"8464","8464","SUPT3H",30,8175,"IGIS","SUPT3H"
"84640","84640","USP38",30,16515,"IGIS","USP38"
"84641","84641","HIATL1",24,6583,"IGIS","HIATL1"
"84643","84643","KIF2B",1,2335,"IGIS","KIF2B"
"84645","84645","C22orf23",15,4378,"IGIS","C22orf23"
"84647","84647","PLA2G12B",9,3942,"IGIS","PLA2G12B"
"84648","84648","LCE3D",2,610,"IGIS","LCE3D"
"84649","84649","DGAT2",8,2454,"IGIS","DGAT2"
"84650","84650","EBPL",14,3111,"IGIS","EBPL"
"84651","84651","SPINK7",4,550,"IGIS","SPINK7"
"84654","84654","SPZ1",1,1872,"IGIS","SPZ1"
"84656","84656","GLYR1",37,7581,"IGIS","GLYR1"
"84657","84657","LINC00852",1,1328,"IGIS","LINC00852"
"84658","84658","EMR3",18,2760,"IGIS","EMR3"
"84659","84659","RNASE7",5,2510,"IGIS","RNASE7"
"84660","84660","CCDC62",74,16938,"IGIS","CCDC62"
"84661","84661","DPY30",12,1936,"IGIS","DPY30"
"84662","84662","GLIS2",23,11553,"IGIS","GLIS2"
"84665","84665","MYPN",51,13631,"IGIS","MYPN"
"84666","84666","RETNLB",3,573,"IGIS","RETNLB"
"84667","84667","HES7",5,3115,"IGIS","HES7"
"84668","84668","FAM126A",28,13472,"IGIS","FAM126A"
"84669","84669","USP32",34,7026,"IGIS","USP32"
"8467","8467","SMARCA5",24,7926,"IGIS","SMARCA5"
"84671","84671","ZNF347",14,11243,"IGIS","ZNF347"
"84672","84672","TTTY6",3,492,"IGIS","TTTY6"
"84673","84673","TTTY8",3,531,"IGIS","TTTY8"
"84674","84674","CARD6",3,4097,"IGIS","CARD6"
"84675","84675","TRIM55",15,4454,"IGIS","TRIM55"
"84676","84676","TRIM63",9,1771,"IGIS","TRIM63"
"84677","84677","DSCR8",6,1028,"IGIS","DSCR8"
"84678","84678","KDM2B",29,7312,"IGIS","KDM2B"
"84679","84679","SLC9A7",61,16998,"IGIS","SLC9A7"
"8468","8468","FKBP6",51,9141,"IGIS","FKBP6"
"84680","84680","ACCS",26,4332,"IGIS","ACCS"
"84681","84681","HINT2",6,1003,"IGIS","HINT2"
"84684","84684","INSM2",1,3013,"IGIS","INSM2"
"84687","84687","PPP1R9B",10,4051,"IGIS","PPP1R9B"
"84688","84688","C9orf24",26,4853,"IGIS","C9orf24"
"84689","84689","MS4A14",13,7025,"IGIS","MS4A14"
"84690","84690","SPATA22",20,4096,"IGIS","SPATA22"
"84691","84691","FAM71F1",38,8210,"IGIS","FAM71F1"
"84692","84692","CCDC54",1,1294,"IGIS","CCDC54"
"84693","84693","MCEE",7,1888,"IGIS","MCEE"
"84694","84694","GJA10",1,1632,"IGIS","GJA10"
"84695","84695","LOXL3",16,4187,"IGIS","LOXL3"
"84696","84696","ABHD1",20,3582,"IGIS","ABHD1"
"84698","84698","CAPS2",32,8588,"IGIS","CAPS2"
"84699","84699","CREB3L3",16,4698,"IGIS","CREB3L3"
"847","847","CAT",13,2300,"IGIS","CAT"
